"","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"65","ghc","fab","11","1","2021-11-01","65","13.14","55.93"
"66","hhc","fab","11","1","2021-11-01","66","11.54","50.47"
"67","ihc","fab","11","1","2021-11-01","67","11.38","52.31"
"68","jhc","fab","11","1","2021-11-01","68","11.80","52.89"
"69","khc","fab","11","1","2021-11-01","69","11.18","52.57"
"70","lhc","fab","11","1","2021-11-01","70","11.36","55.29"
"71","mhc","fab","11","1","2021-11-01","71","12.94","55.01"
"72","nhc","fab","11","1","2021-11-01","72","13.52","53.96"
"73","ohc","fab","11","1","2021-11-01","73","10.18","55.38"
"74","phc","fab","11","1","2021-11-01","74","10.64","55.20"
"75","qhc","fab","11","1","2021-11-01","75","11.52","55.24"
"76","rhc","fab","11","1","2021-11-01","76","12.67","51.86"
"77","shc","fab","11","1","2021-11-01","77","12.52","56.17"
"78","thc","fab","11","1","2021-11-01","78","13.72","59.30"
"79","uhc","fab","11","1","2021-11-01","79","10.97","55.27"
"80","vhc","fab","11","1","2021-11-01","80","13.46","55.78"
"81","whc","fab","11","1","2021-11-01","81","11.71","52.99"
"82","xhc","fab","11","1","2021-11-01","82","12.98","54.49"
"83","yhc","fab","11","1","2021-11-01","83","10.36","52.54"
"84","zhc","fab","11","1","2021-11-01","84","11.56","57.15"
"85","aic","fab","11","1","2021-11-01","85","11.08","51.95"
"86","bic","fab","11","1","2021-11-01","86","11.30","52.22"
"87","cic","fab","11","1","2021-11-01","87","13.63","51.92"
"88","dic","fab","11","1","2021-11-01","88","10.78","56.36"
"89","eic","fab","11","1","2021-11-01","89","12.06","54.13"
"90","fic","fab","11","1","2021-11-01","90","10.83","55.94"
"91","gic","fab","11","1","2021-11-01","91","10.21","52.67"
"92","hic","fab","11","1","2021-11-01","92","12.39","56.60"
"93","iic","fab","11","1","2021-11-01","93","9.09","56.94"
"94","jic","fab","11","1","2021-11-01","94","9.93","54.20"
"95","kic","fab","11","1","2021-11-01","95","10.68","51.12"
"96","lic","fab","11","1","2021-11-01","96","11.56","51.75"
"97","mic","fab","11","1","2021-11-01","97","10.67","52.42"
"98","nic","fab","11","1","2021-11-01","98","10.79","52.85"
"99","oic","fab","11","1","2021-11-01","99","10.08","51.87"
"100","pic","fab","11","1","2021-11-01","100","10.48","52.76"
