BJD_Code,year,day,type,acid,phosphate,silicate,OM,Mg,K,Ca,EC,jibun
5013025325,2020,20201007,4,4.3,105,NA,182,,0.15,,,제주특별자치도 서귀포시 남원읍 의귀리 40-1
5013025325,2020,20201007,4,5.4,107,NA,181,,0.09,,,제주특별자치도 서귀포시 남원읍 의귀리 446
5013025325,2020,20201007,4,5.3,10,NA,167,,0.27,,,제주특별자치도 서귀포시 남원읍 의귀리 453
5013025325,2020,20201007,4,5,130,NA,205,,0.12,,,제주특별자치도 서귀포시 남원읍 의귀리 50-14
5013025325,2020,20201007,4,4.7,93,NA,200,,0.19,,,제주특별자치도 서귀포시 남원읍 의귀리 594
5013025325,2020,20201007,4,7,36,NA,133,,0.25,,,제주특별자치도 서귀포시 남원읍 의귀리 643
5013025325,2020,20201007,4,4.3,351,NA,143,,0.25,,,제주특별자치도 서귀포시 남원읍 의귀리 989
5013025325,2020,20200427,3,4.4,706,NA,116,2.2,0.91,3.8,1.7,제주특별자치도 서귀포시 남원읍 의귀리 260
5013025325,2020,20200311,4,6.3,97,NA,186,5.2,0.51,8.8,0.29,제주특별자치도 서귀포시 남원읍 의귀리 361-1
5013025325,2020,20200311,4,6,631,NA,150,3.8,0.29,6.8,0.17,제주특별자치도 서귀포시 남원읍 의귀리 1548-3
5013025325,2020,20200311,4,6.9,611,NA,91,5.7,1.22,9.8,0.23,제주특별자치도 서귀포시 남원읍 의귀리 840-1
5013025325,2020,20200311,4,5.7,59,NA,129,1.5,0.26,2.5,0.15,제주특별자치도 서귀포시 남원읍 의귀리 367
5013025325,2020,20200326,4,5.4,729,NA,112,2.4,0.55,3.4,0.17,제주특별자치도 서귀포시 남원읍 의귀리 1602-3
5013025325,2020,20200311,4,5.2,447,NA,122,1.9,0.45,3.3,0.18,제주특별자치도 서귀포시 남원읍 의귀리 839-1
5013025325,2020,20200311,4,5.8,607,NA,132,4.1,0.52,10.2,0.25,제주특별자치도 서귀포시 남원읍 의귀리 1553
5013025325,2020,20200326,4,5.8,66,NA,73,2.2,0.47,2.9,0.21,제주특별자치도 서귀포시 남원읍 의귀리 234-15
5013025325,2020,20200601,4,5.3,132,NA,191,0.7,0.21,1.9,0.16,제주특별자치도 서귀포시 남원읍 의귀리 414-1
5013025325,2020,20200601,4,6.2,210,NA,181,3.4,0.35,11,0.17,제주특별자치도 서귀포시 남원읍 의귀리 668-1
5013025325,2020,20200619,4,5,845,NA,145,0.3,0.31,2.2,0.21,제주특별자치도 서귀포시 남원읍 의귀리 1849-6
5013025325,2020,20200714,4,5.6,112,NA,209,0.5,0.2,2.4,0.2,제주특별자치도 서귀포시 남원읍 의귀리 2-2
5013025325,2020,20200326,3,4.7,343,NA,95,1.5,0.55,3.1,0.71,제주특별자치도 서귀포시 남원읍 의귀리 260
5013025325,2020,20200408,3,5.6,270,NA,173,16.9,4.37,11.3,4.86,제주특별자치도 서귀포시 남원읍 의귀리 1793-2
5013025325,2020,20200408,3,6.1,1022,NA,132,5.2,1.44,13,3.08,제주특별자치도 서귀포시 남원읍 의귀리 1944-9
5013025325,2020,20200608,3,6.9,1246,NA,209,2.2,0.01,23.2,1,제주특별자치도 서귀포시 남원읍 의귀리 164-2
5013025325,2020,20200714,3,6.1,841,NA,230,7,9,8.7,6.66,제주특별자치도 서귀포시 남원읍 의귀리 126-3
5013025325,2020,20200220,4,5.9,463,NA,123,3.6,0.87,5.8,0.17,제주특별자치도 서귀포시 남원읍 의귀리 1561
5013025325,2020,20200220,4,6.1,290,NA,131,4.1,0.8,4.6,0.15,제주특별자치도 서귀포시 남원읍 의귀리 1562
5013025325,2020,20200227,4,6.6,400,NA,95,5.5,0.95,14.9,0.22,제주특별자치도 서귀포시 남원읍 의귀리 986
5013025325,2020,20200303,4,5.6,220,NA,176,4.2,0.49,7.1,0.23,제주특별자치도 서귀포시 남원읍 의귀리 2-28
5013025325,2020,20200327,4,5.6,203,NA,219,1.7,0.19,3.8,0.13,제주특별자치도 서귀포시 남원읍 의귀리 523-1
5013025325,2020,20200330,4,6.8,11,NA,74,5.7,0.68,9.9,0.19,제주특별자치도 서귀포시 남원읍 의귀리 1076-1
5013025325,2020,20200330,4,6.7,10,NA,52,3.1,0.57,5.2,0.15,제주특별자치도 서귀포시 남원읍 의귀리 1077
5013025325,2020,20200408,4,6.5,347,NA,159,4.5,1.27,10.4,3.08,제주특별자치도 서귀포시 남원읍 의귀리 1793-2
5013025325,2020,20200421,4,6,260,NA,108,2.9,0.48,6.2,0.26,제주특별자치도 서귀포시 남원읍 의귀리 326-1
5013025325,2020,20200521,4,6.6,382,NA,196,6.1,1.44,14.2,0.68,제주특별자치도 서귀포시 남원읍 의귀리 422-11
5013025325,2020,20200601,4,6.6,230,NA,147,7.9,0.54,18.8,0.48,제주특별자치도 서귀포시 남원읍 의귀리 635-1
5013025325,2020,20200601,4,5,10,NA,191,0.3,0.16,0.9,0.24,제주특별자치도 서귀포시 남원읍 의귀리 637-1
5013025325,2020,20200608,4,6.1,750,NA,174,6.2,5.44,18.1,5.31,제주특별자치도 서귀포시 남원읍 의귀리 1980
5013025325,2020,20200729,4,6.2,12,NA,134,0.5,0.23,2,0.12,제주특별자치도 서귀포시 남원읍 의귀리 655-1
5013025325,2020,20200131,3,4.3,108,NA,121,0.7,0.85,1.4,0.83,제주특별자치도 서귀포시 남원읍 의귀리 1311-3
5013025325,2020,20200131,3,4.8,147,NA,94,0.6,0.58,1.9,0.36,제주특별자치도 서귀포시 남원읍 의귀리 1312
5013025325,2020,20200525,3,4,271,NA,128,2.6,3.94,4.9,6.63,제주특별자치도 서귀포시 남원읍 의귀리 1265
5013025325,2020,20200525,3,4.5,207,NA,97,2.3,1.54,4,2.66,제주특별자치도 서귀포시 남원읍 의귀리 1265
5013025325,2020,20200131,4,4.5,736,NA,150,0.8,1.13,1.5,0.26,제주특별자치도 서귀포시 남원읍 의귀리 1309
5013025325,2020,20200131,4,4.7,349,NA,108,0.3,0.47,1.1,0.16,제주특별자치도 서귀포시 남원읍 의귀리 1310
5013025325,2020,20200103,3,4.8,167,NA,176,1.5,2.03,4.5,1.6,제주특별자치도 서귀포시 남원읍 의귀리 93
5013025325,2020,20200103,3,4.4,166,NA,168,1.7,1.86,4,2.12,제주특별자치도 서귀포시 남원읍 의귀리 93
5013025325,2020,20200103,3,4.3,127,NA,166,1.5,1.43,3.4,2.35,제주특별자치도 서귀포시 남원읍 의귀리 93
5013025325,2020,20200106,3,4,419,NA,85,2.2,2.12,1.8,2.77,제주특별자치도 서귀포시 남원읍 의귀리 1115-1
5013025325,2020,20200228,3,5.3,74,NA,166,2.8,0.3,5.4,0.57,제주특별자치도 서귀포시 남원읍 의귀리 113-5
5013025325,2020,20200824,3,4.2,76,NA,198,1.3,1.48,3.1,3.86,제주특별자치도 서귀포시 남원읍 의귀리 113-3
5013025325,2020,20200824,3,4.4,150,NA,191,2.8,2.67,4.2,3.25,제주특별자치도 서귀포시 남원읍 의귀리 427
5013025325,2020,20200828,3,5.5,1536,NA,205,7,3.73,8.4,2.23,제주특별자치도 서귀포시 남원읍 의귀리 299-1
5013025325,2020,20201014,3,4.9,110,NA,259,2.7,1,1.9,4.82,제주특별자치도 서귀포시 남원읍 의귀리 497
5013025325,2020,20201102,3,4.7,140,NA,128,1.6,2.83,3.3,2.97,제주특별자치도 서귀포시 남원읍 의귀리 194
5013025325,2020,20201102,3,4.8,378,NA,141,2,2.63,3.5,2.63,제주특별자치도 서귀포시 남원읍 의귀리 194
5013025325,2020,20201119,3,4.3,267,NA,217,1.6,1.89,4,2.4,제주특별자치도 서귀포시 남원읍 의귀리 2-1
5013025325,2020,20200228,4,4.9,57,NA,115,1.8,0.23,3.8,0.24,제주특별자치도 서귀포시 남원읍 의귀리 1775-6
5013025325,2020,20200228,4,5.3,121,NA,208,2.3,0.19,5.1,0.2,제주특별자치도 서귀포시 남원읍 의귀리 133
5013025325,2020,20200318,4,5.5,146,NA,99,1.8,0.34,3.2,0.17,제주특별자치도 서귀포시 남원읍 의귀리 1121
5013025325,2020,20200420,4,5.4,121,NA,166,2.2,0.4,4.1,0.32,제주특별자치도 서귀포시 남원읍 의귀리 359-2
5013025325,2020,20200604,4,5.5,974,NA,151,0.1,0.37,3,0.17,제주특별자치도 서귀포시 남원읍 의귀리 1699
5013025325,2020,20200604,4,5.3,712,NA,155,0.1,1.3,1.8,1.11,제주특별자치도 서귀포시 남원읍 의귀리 1699
5013025325,2020,20200604,4,4.2,579,NA,191,0.1,0.82,2.5,0.22,제주특별자치도 서귀포시 남원읍 의귀리 1696
5013025325,2020,20200604,4,5.5,521,NA,150,0.1,0.52,3,0.18,제주특별자치도 서귀포시 남원읍 의귀리 1705
5013025325,2020,20200623,4,6.2,279,NA,139,3.7,1.64,16.5,0.87,제주특별자치도 서귀포시 남원읍 의귀리 1993
5013025325,2020,20201014,4,4.9,96,NA,239,0.4,0.14,1,0.22,제주특별자치도 서귀포시 남원읍 의귀리 497
5013025325,2020,20200903,2,6.2,11,NA,147,1.6,0.42,1.3,0.15,제주특별자치도 서귀포시 남원읍 의귀리 1756
5013025325,2020,20200902,3,5.7,10,NA,231,1.2,1.03,7.6,0.51,제주특별자치도 서귀포시 남원읍 의귀리 28
5013025325,2020,20200902,3,6,280,NA,215,2.9,0.29,17,0.36,제주특별자치도 서귀포시 남원읍 의귀리 50
5013025325,2020,20200902,3,5,1564,NA,260,2.8,4.31,12.9,3.16,제주특별자치도 서귀포시 남원읍 의귀리 55
5013025325,2020,20200902,3,4.8,336,NA,226,1,0.74,8,1.64,제주특별자치도 서귀포시 남원읍 의귀리 113
5013025325,2020,20200902,3,5.9,377,NA,213,3.9,1.76,17.2,1.12,제주특별자치도 서귀포시 남원읍 의귀리 376
5013025325,2020,20200902,3,6,634,NA,230,5.2,3.5,20,2.31,제주특별자치도 서귀포시 남원읍 의귀리 484
5013025325,2020,20200902,3,6,1891,NA,170,0.9,5.6,17.8,1.07,제주특별자치도 서귀포시 남원읍 의귀리 1106
5013025325,2020,20200902,3,5,350,NA,130,0.1,1.94,7.5,2.55,제주특별자치도 서귀포시 남원읍 의귀리 1252
5013025325,2020,20200902,3,4.8,934,NA,187,1.4,1.64,8.6,1.7,제주특별자치도 서귀포시 남원읍 의귀리 1349
5013025325,2020,20200903,3,5.8,912,NA,242,4.7,3.24,11.5,1.42,제주특별자치도 서귀포시 남원읍 의귀리 1713
5013025325,2020,20200903,3,5.3,364,NA,79,0.7,0.64,0.1,0.53,제주특별자치도 서귀포시 남원읍 의귀리 1994
5013025325,2020,20200903,3,4.5,1701,NA,143,1.6,3.79,1.2,1.83,제주특별자치도 서귀포시 남원읍 의귀리 1023
5013025325,2020,20200903,3,4.2,1042,NA,264,1.6,2.75,2.1,2.56,제주특별자치도 서귀포시 남원읍 의귀리 128-1
5013025325,2020,20200903,3,6.4,884,NA,129,4.5,2.87,11.9,3.04,제주특별자치도 서귀포시 남원읍 의귀리 164-2
5013025325,2020,20200903,3,5.9,556,NA,214,3.7,4.5,12.4,5.4,제주특별자치도 서귀포시 남원읍 의귀리 1711-1
5013025325,2020,20200903,3,5.9,1609,NA,191,5.4,6.02,8.7,3.56,제주특별자치도 서귀포시 남원읍 의귀리 1944-3
5013025325,2020,20200903,3,6.1,492,NA,268,3.6,1.86,14.2,2.28,제주특별자치도 서귀포시 남원읍 의귀리 30-1
5013025325,2020,20200903,3,5.8,2562,NA,221,5.5,4.2,11,2.84,제주특별자치도 서귀포시 남원읍 의귀리 314-4
5013025325,2020,20200903,3,6.4,738,NA,180,4.9,2.58,13.9,1.03,제주특별자치도 서귀포시 남원읍 의귀리 384-3
5013025325,2020,20200903,3,6.2,293,NA,183,3,1.63,2.8,0.6,제주특별자치도 서귀포시 남원읍 의귀리 50-16
5013025325,2020,20200904,3,5.5,51,NA,134,0.7,0.39,0.1,0.39,제주특별자치도 서귀포시 남원읍 의귀리 995
5013025325,2020,20200902,4,5.1,479,NA,207,0.1,0.17,4.7,0.24,제주특별자치도 서귀포시 남원읍 의귀리 211
5013025325,2020,20200902,4,5.8,460,NA,91,0.2,0.58,9.5,0.15,제주특별자치도 서귀포시 남원읍 의귀리 234
5013025325,2020,20200902,4,5.6,60,NA,113,0.1,0.35,5.2,0.28,제주특별자치도 서귀포시 남원읍 의귀리 318
5013025325,2020,20200902,4,6.2,51,NA,237,3.8,0.58,16.2,0.49,제주특별자치도 서귀포시 남원읍 의귀리 471
5013025325,2020,20200902,4,5.9,193,NA,246,0.1,0.28,7.3,0.25,제주특별자치도 서귀포시 남원읍 의귀리 487
5013025325,2020,20200902,4,5.6,191,NA,190,0.4,0.24,10.4,0.31,제주특별자치도 서귀포시 남원읍 의귀리 1563
5013025325,2020,20200902,4,6.3,358,NA,118,3.9,0.78,16.3,0.21,제주특별자치도 서귀포시 남원읍 의귀리 1663
5013025325,2020,20200902,4,5.3,658,NA,159,0.1,0.21,6.7,0.21,제주특별자치도 서귀포시 남원읍 의귀리 1679
5013025325,2020,20200903,4,5.2,284,NA,152,0.5,0.28,0.1,0.26,제주특별자치도 서귀포시 남원읍 의귀리 1703
5013025325,2020,20200903,4,5.9,184,NA,204,2.5,0.77,3.6,0.3,제주특별자치도 서귀포시 남원읍 의귀리 1810
5013025325,2020,20200903,4,5.7,333,NA,153,3,0.84,3.2,0.6,제주특별자치도 서귀포시 남원읍 의귀리 1053-1
5013025325,2020,20200903,4,5.4,249,NA,125,0.8,0.62,1.6,0.48,제주특별자치도 서귀포시 남원읍 의귀리 1219-1
5013025325,2020,20200903,4,5.9,252,NA,196,4.8,0.6,5.6,0.31,제주특별자치도 서귀포시 남원읍 의귀리 1561
5013025325,2020,20200903,4,6.4,307,NA,184,2.2,1.41,7,0.35,제주특별자치도 서귀포시 남원읍 의귀리 1793
5013025325,2020,20200903,4,5.8,188,NA,147,0.3,0.15,0.1,0.18,제주특별자치도 서귀포시 남원읍 의귀리 1808-1
5013025325,2020,20200903,4,5.9,267,NA,246,1.9,0.36,7.4,0.24,제주특별자치도 서귀포시 남원읍 의귀리 193
5013025325,2020,20200903,4,6.7,22,NA,63,4.1,0.51,6.3,0.35,제주특별자치도 서귀포시 남원읍 의귀리 324
5013025325,2020,20200903,4,5.9,366,NA,197,1.9,0.39,5.5,0.34,제주특별자치도 서귀포시 남원읍 의귀리 93
5013025325,2020,20200904,4,6.1,22,NA,97,0.6,0.17,0.1,0.15,제주특별자치도 서귀포시 남원읍 의귀리 960-2
5013025325,2020,20200904,4,6.1,53,NA,179,5.9,0.59,9.2,0.31,제주특별자치도 서귀포시 남원읍 의귀리 983-1
5013025325,2020,20200904,4,6,371,NA,153,1.5,0.39,2.2,0.16,제주특별자치도 서귀포시 남원읍 의귀리 1115-1
5013025325,2021,20211210,3,4.2,435,NA,134,,1.18,,,제주특별자치도 서귀포시 남원읍 의귀리 80-4
5013025325,2021,20211210,3,5.3,352,NA,157,,3.21,,,제주특별자치도 서귀포시 남원읍 의귀리 113-1
5013025325,2021,20211210,3,5.1,486,NA,140,,2.76,,,제주특별자치도 서귀포시 남원읍 의귀리 1266
5013025325,2021,20211210,3,6,868,NA,153,,1.09,,,제주특별자치도 서귀포시 남원읍 의귀리 1846-2
5013025325,2021,20211210,3,6.8,88,NA,86,,1.72,,,제주특별자치도 서귀포시 남원읍 의귀리 1252
5013025325,2021,20211109,4,4.3,352,NA,185,,0.38,,,제주특별자치도 서귀포시 남원읍 의귀리 128-2
5013025325,2021,20211109,4,5.3,59,NA,127,,0.21,,,제주특별자치도 서귀포시 남원읍 의귀리 1808-1
5013025325,2021,20211109,4,5.2,327,NA,161,,0.93,,,제주특별자치도 서귀포시 남원읍 의귀리 392-4
5013025325,2021,20211109,4,5.4,32,NA,187,,0.41,,,제주특별자치도 서귀포시 남원읍 의귀리 550-1
5013025325,2021,20211109,4,6.2,169,NA,173,,0.91,,,제주특별자치도 서귀포시 남원읍 의귀리 668-1
5013025325,2021,20211109,4,5.6,124,NA,169,,0.65,,,제주특별자치도 서귀포시 남원읍 의귀리 346
5013025325,2021,20211109,4,5.3,249,NA,78,,1.24,,,제주특별자치도 서귀포시 남원읍 의귀리 1120
5013025325,2021,20211109,4,4.1,779,NA,103,,0.48,,,제주특별자치도 서귀포시 남원읍 의귀리 1127
5013025325,2021,20211109,4,7.1,279,NA,76,,0.5,,,제주특별자치도 서귀포시 남원읍 의귀리 1955-1
5013025325,2021,20211109,4,5.5,1,NA,142,,0.33,,,제주특별자치도 서귀포시 남원읍 의귀리 643
5013025325,2021,20211109,4,6.5,386,NA,165,,0.49,,,제주특별자치도 서귀포시 남원읍 의귀리 373
5013025325,2021,20210215,4,6,10,NA,211,0.2,0.43,0.1,0.2,제주특별자치도 서귀포시 남원읍 의귀리 1818
5013025325,2021,20211026,4,6.7,1,NA,23,1.1,0.45,3.6,0.79,제주특별자치도 서귀포시 남원읍 의귀리 1793
5013025325,2021,20211026,4,6.3,1,NA,45,1.9,0.93,3.8,1.07,제주특별자치도 서귀포시 남원읍 의귀리 1795-1
5013025325,2021,20210204,4,5.4,120,NA,173,0.7,0.18,2,0.14,제주특별자치도 서귀포시 남원읍 의귀리 668-1
5013025325,2021,20210204,4,5.5,296,NA,156,0.8,0.11,2.5,0.11,제주특별자치도 서귀포시 남원읍 의귀리 414-1
5013025325,2021,20210209,4,6.4,143,NA,116,4,0.59,7.6,0.19,제주특별자치도 서귀포시 남원읍 의귀리 326-1
5013025325,2021,20210524,4,5.7,84,NA,181,2,0.5,5,0.95,제주특별자치도 서귀포시 남원읍 의귀리 361-1
5013025325,2021,20210524,4,5.8,51,NA,170,2.1,0.42,4.8,0.58,제주특별자치도 서귀포시 남원읍 의귀리 367
5013025325,2021,20210524,4,6,223,NA,185,3.8,0.85,9.1,0.74,제주특별자치도 서귀포시 남원읍 의귀리 1548-3
5013025325,2021,20210524,4,5.1,947,NA,172,1.3,0.31,4.3,0.65,제주특별자치도 서귀포시 남원읍 의귀리 1602-3
5013025325,2021,20210524,4,5.7,883,NA,164,4,1.16,10.4,1,제주특별자치도 서귀포시 남원읍 의귀리 1553
5013025325,2021,20210524,4,4.9,573,NA,153,2.4,1.63,3.2,2.25,제주특별자치도 서귀포시 남원읍 의귀리 840-1
5013025325,2021,20210524,4,6.5,647,NA,154,4.9,0.91,17.4,0.54,제주특별자치도 서귀포시 남원읍 의귀리 839-1
5013025325,2021,20210610,4,5.5,596,NA,184,14.3,9,30,0.63,제주특별자치도 서귀포시 남원읍 의귀리 1849-6
5013025325,2021,20210901,4,5.3,156,NA,200,0.5,0.85,3.6,0.81,제주특별자치도 서귀포시 남원읍 의귀리 2-2
5013025325,2021,20210112,3,5.7,169,NA,216,1.2,0.42,4.7,0.21,제주특별자치도 서귀포시 남원읍 의귀리 1713
5013025325,2021,20210224,3,5.3,197,NA,199,3.2,2.01,7.8,1.3,제주특별자치도 서귀포시 남원읍 의귀리 1793-2
5013025325,2021,20210224,3,6.2,251,NA,102,3,1.23,7.7,0.99,제주특별자치도 서귀포시 남원읍 의귀리 1944-9
5013025325,2021,20210405,3,3.9,391,NA,110,1.7,1.03,1.7,2.3,제주특별자치도 서귀포시 남원읍 의귀리 260
5013025325,2021,20210901,3,5.7,278,NA,187,4.9,1.02,9.5,3.43,제주특별자치도 서귀포시 남원읍 의귀리 126-3
5013025325,2021,20210204,4,6.4,112,NA,197,5.1,0.22,7,0.13,제주특별자치도 서귀포시 남원읍 의귀리 635-1
5013025325,2021,20210204,4,5.6,1,NA,163,0.7,0.36,1.4,0.14,제주특별자치도 서귀포시 남원읍 의귀리 637-1
5013025325,2021,20210224,4,6.2,364,NA,168,2.7,1.09,9.4,0.28,제주특별자치도 서귀포시 남원읍 의귀리 1793-2
5013025325,2021,20210312,4,7.5,56,NA,78,2.9,0.74,21,0.6,제주특별자치도 서귀포시 남원읍 의귀리 1076-1
5013025325,2021,20210312,4,6.2,207,NA,169,4.6,0.44,7.4,0.28,제주특별자치도 서귀포시 남원읍 의귀리 1561
5013025325,2021,20210312,4,5.7,300,NA,173,2.5,0.53,3.4,0.29,제주특별자치도 서귀포시 남원읍 의귀리 1562
5013025325,2021,20210325,4,5.9,10,NA,140,0.8,0.26,3.7,0.2,제주특별자치도 서귀포시 남원읍 의귀리 657-1
5013025325,2021,20210325,4,4.8,142,NA,130,0.3,0.12,0.7,0.4,제주특별자치도 서귀포시 남원읍 의귀리 1899
5013025325,2021,20210402,4,5.5,63,NA,208,0.7,0.27,1.8,0.22,제주특별자치도 서귀포시 남원읍 의귀리 523-1
5013025325,2021,20210524,4,5.6,255,NA,264,2.9,1.04,8.4,1.06,제주특별자치도 서귀포시 남원읍 의귀리 422-11
5013025325,2021,20210603,4,5.6,484,NA,259,1.1,0.35,3.7,0.37,제주특별자치도 서귀포시 남원읍 의귀리 2-28
5013025325,2021,20210402,4,5.4,125,NA,216,0.6,0.34,1.8,0.26,제주특별자치도 서귀포시 남원읍 의귀리 513
5013025325,2021,20210601,4,4.8,73,NA,138,1,0.41,3,0.62,제주특별자치도 서귀포시 남원읍 의귀리 1786
5013025325,2021,20210104,3,4.7,142,NA,210,3.7,0.88,1.2,1.37,제주특별자치도 서귀포시 남원읍 의귀리 80-42
5013025325,2021,20210114,3,5.4,254,NA,172,2.4,1.67,4.7,1.11,제주특별자치도 서귀포시 남원읍 의귀리 1819
5013025325,2021,20210126,3,4.6,1004,NA,277,5.2,3.56,5.7,6.65,제주특별자치도 서귀포시 남원읍 의귀리 62-1
5013025325,2021,20210127,3,4.6,1064,NA,141,4.2,1.86,4,2,제주특별자치도 서귀포시 남원읍 의귀리 1115-1
5013025325,2021,20210219,3,5.9,306,NA,116,0.3,0.88,5.6,0.73,제주특별자치도 서귀포시 남원읍 의귀리 358-1
5013025325,2021,20210430,3,5,318.4,NA,130.2,3.37,2.16,10.89,4.6,제주특별자치도 서귀포시 남원읍 의귀리 245-3
5013025325,2021,20210602,3,6.4,463,NA,144,3.3,0.82,12.4,2.12,제주특별자치도 서귀포시 남원읍 의귀리 164-2
5013025325,2021,20210607,3,5,120,NA,192,2.9,2.04,3,5.4,제주특별자치도 서귀포시 남원읍 의귀리 80-8
5013025325,2021,20210607,3,4.9,54,NA,200,3.5,2.36,8.7,6.86,제주특별자치도 서귀포시 남원읍 의귀리 80-8
5013025325,2021,20210615,3,5.6,180,NA,212,1.2,0.95,4.6,4.27,제주특별자치도 서귀포시 남원읍 의귀리 80-8
5013025325,2021,20210607,3,5.5,106,NA,167,0.7,0.3,3.7,1.92,제주특별자치도 서귀포시 남원읍 의귀리 80-8
5013025325,2021,20210712,3,6.3,210,NA,155,3.8,2.41,21.4,1.6,제주특별자치도 서귀포시 남원읍 의귀리 860-1
5013025325,2021,20211001,3,5.2,880,NA,140,0.4,0.13,3.1,4.48,제주특별자치도 서귀포시 남원읍 의귀리 245-3
5013025325,2021,20211018,3,5.8,1300,NA,103,2.4,2.15,8.9,4.51,제주특별자치도 서귀포시 남원읍 의귀리 457-1
5013025325,2021,20211117,3,5.2,458,NA,176,5.1,2.85,8.2,6.04,제주특별자치도 서귀포시 남원읍 의귀리 429-1
5013025325,2021,20211117,3,4.5,418,NA,163,3.9,2.94,6.2,11.38,제주특별자치도 서귀포시 남원읍 의귀리 429-1
5013025325,2021,20211207,3,5.1,1467,NA,174,4.6,2.01,10.1,7.57,제주특별자치도 서귀포시 남원읍 의귀리 80-17
5013025325,2021,20211207,3,5.3,1042,NA,107,3.4,3.22,8.2,8.77,제주특별자치도 서귀포시 남원읍 의귀리 80-42
5013025325,2021,20211217,3,4.1,161,NA,211,2.7,1.4,7.9,12.53,제주특별자치도 서귀포시 남원읍 의귀리 128-1
5013025325,2021,20210521,4,5.3,140,NA,140,1.1,0.43,5.5,1.7,제주특별자치도 서귀포시 남원읍 의귀리 1993
5013025325,2021,20210624,4,4.7,608,NA,173,1.3,2.29,7,3.5,제주특별자치도 서귀포시 남원읍 의귀리 1872-1
5013025325,2021,20210728,4,5.3,196,NA,300,1.2,0.37,4.1,0.7,제주특별자치도 서귀포시 남원읍 의귀리 2-1
5013025325,2021,20211001,4,5.1,274,NA,133,3,0.67,11.7,0.97,제주특별자치도 서귀포시 남원읍 의귀리 1786
5013025325,2022,20220919,2,7.2,106,NA,140,,0.92,,,제주특별자치도 서귀포시 남원읍 의귀리 1995
5013025325,2022,20220923,3,5.3,525,NA,132,,1.33,,,제주특별자치도 서귀포시 남원읍 의귀리 4-5
5013025325,2022,20220919,3,5,893,NA,133,,3.06,,,제주특별자치도 서귀포시 남원읍 의귀리 1824-1
5013025325,2022,20220922,4,5,201,NA,234,,0.54,,,제주특별자치도 서귀포시 남원읍 의귀리 29-1
5013025325,2022,20220922,4,5.2,110,NA,99,,0.57,,,제주특별자치도 서귀포시 남원읍 의귀리 1775-6
5013025325,2022,20220922,4,5,161,NA,174,,1.04,,,제주특별자치도 서귀포시 남원읍 의귀리 1809
5013025325,2022,20220922,4,5.4,151,NA,188,,1.23,,,제주특별자치도 서귀포시 남원읍 의귀리 65
5013025325,2022,20220922,4,5,333,NA,194,,0.58,,,제주특별자치도 서귀포시 남원읍 의귀리 457
5013025325,2022,20220922,4,5,162,NA,151,,0.37,,,제주특별자치도 서귀포시 남원읍 의귀리 211
5013025325,2022,20220922,4,5,294,NA,189,,0.35,,,제주특별자치도 서귀포시 남원읍 의귀리 50-4
5013025325,2022,20220922,4,5.9,241,NA,151,,1.21,,,제주특별자치도 서귀포시 남원읍 의귀리 1793-3
5013025325,2022,20220922,4,5.5,501,NA,200,,2.23,,,제주특별자치도 서귀포시 남원읍 의귀리 533
5013025325,2022,20220922,4,5.3,35,NA,102,,0.76,,,제주특별자치도 서귀포시 남원읍 의귀리 317-3
5013025325,2022,20220922,4,5,216,NA,144,,0.26,,,제주특별자치도 서귀포시 남원읍 의귀리 1699
5013025325,2022,20220922,4,5,615,NA,71,,1.68,,,제주특별자치도 서귀포시 남원읍 의귀리 1333
5013025325,2022,20220922,4,5.2,609,NA,232,,0.96,,,제주특별자치도 서귀포시 남원읍 의귀리 162
5013025325,2022,20220922,4,5.1,370,NA,110,,0.69,,,제주특별자치도 서귀포시 남원읍 의귀리 1188-4
5013025325,2022,20220922,4,5.1,404,NA,193,,1.38,,,제주특별자치도 서귀포시 남원읍 의귀리 684
5013025325,2022,20220922,4,5.2,151,NA,137,,1.1,,,제주특별자치도 서귀포시 남원읍 의귀리 1864
5013025325,2022,20220922,4,5.5,200,NA,112,,0.65,,,제주특별자치도 서귀포시 남원읍 의귀리 1810
5013025325,2022,20220922,4,6.5,172,NA,176,,0.34,,,제주특별자치도 서귀포시 남원읍 의귀리 455
5013025325,2022,20220922,4,5.1,800,NA,194,,0.9,,,제주특별자치도 서귀포시 남원읍 의귀리 1547-1
5013025325,2022,20220922,4,6.4,558,NA,89,,0.77,,,제주특별자치도 서귀포시 남원읍 의귀리 899
5013025325,2022,20220922,4,5,311,NA,195,,0.53,,,제주특별자치도 서귀포시 남원읍 의귀리 1783
5013025325,2022,20220922,4,5.1,1,NA,76,,0.41,,,제주특별자치도 서귀포시 남원읍 의귀리 1775-1
5013025325,2022,20220922,4,6.1,109,NA,180,,0.74,,,제주특별자치도 서귀포시 남원읍 의귀리 113-6
5013025325,2022,20220922,4,5.4,430,NA,182,,1.53,,,제주특별자치도 서귀포시 남원읍 의귀리 80-28
5013025325,2022,20220922,4,5.6,662,NA,67,,0.69,,,제주특별자치도 서귀포시 남원읍 의귀리 403
5013025325,2022,20220922,4,5,586,NA,188,,0.83,,,제주특별자치도 서귀포시 남원읍 의귀리 649
5013025325,2022,20220923,4,5.1,200,NA,171,,0.24,,,제주특별자치도 서귀포시 남원읍 의귀리 445
